filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled
00002016,d47ff9b153d4ab8e08ce70d3b603c97989156238,7480881234889842155ec7d5c54702bdf7d059bf,true,ps2 textures\HAS ALPHA,false,true
000062b9,4097e73c30a1cbf2f18480d587905e7f0ee12f25,145c8afce5263e617ff58285baa9c3ded711d1fc,true,mc textures\opaque\bp_remade,true,true
00006739,b787d5ea0f1e6adfcbc4b79860071a36c509ec17,c86e113c3910f75f3632c36608dbb684a1c93f16,true,mc textures\opaque\bp_remade,true,true
0016cb7f,08f2991aee2422f823d84431c13d9d94fec76b3e,9815eb023a5c163860036b12b09d91174cd8008e,true,mc textures\tri with alpha\bp_remade,false,true
00180189,75a9fc2e23807fcc5ba4bf52ba722e745b5dfe05,55609091e41784ace1096cfc889a65451a00a514,true,mc textures\tri with alpha\bp_remade,false,true
002e7dff,e37a721a2862e475ed2d9b31c1d6f71c4e150a2d,a3ff720cbc7bb62728d7e69208bf36fb18709eec,true,mc textures\HAS ALPHA\bp_remade,false,true
00304bdd,2ceaab65fdeadf0d39ad46e000229e9433ca4019,9d39525e8388b66e45550529107571ca58262bf3,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true
00314bdb,ac22416ccda33b9ac47ef29e422dae6c19afe0f9,943c571d2ee45d5f6eec4fd2acc2993c0c6d9b33,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true
003f0404,95a16ab5a5d5fdec8c71dffb84cebd4ee0337fe6,43821f2522484b609a662d90161d6fac5f189c47,true,mc textures\HAS ALPHA\bp_remade,false,true
004b2a01,a6b9fcbcd019da4b782ef15a2e8aa54ad1886c5e,3a47835a9aa6ec0ee3653160855a28935c15640f,true,mc textures\opaque\bp_remade,true,true
0050bfc5,901e40c18c971cb9c19762a7a1d1e66f11795c38,f1a511a3d971fe64b2d659c016098d8699b93ff0,true,mc textures\tri with alpha\bp_remade,false,true
0055b270,2f015de4d090fb1801389f1124a89c44ba448d23,f0d67f395be055b5c69700adc0ad8787f79f6bdf,true,mc textures\tri with alpha\bp_remade,false,true
006262b9,6dfb15dbe5a05135d15162275565125c48f62173,a2aeaf659fd879141e5ac3c24d0a4594904cfe2f,true,mc textures\opaque\bp_remade,true,true
00626739,db8f595cfb2742e4c0eeac10f52e3789ea44092b,663a33bdcfd68e7b401fb9de322a04a9070fe4cb,true,mc textures\opaque\bp_remade,true,true
0065a618,88d296495a825d386aef213e8bce704d3ed348a6,a61a440184cb28a0144a6037750f4f26a6ab0041,true,mc textures\HAS ALPHA\bp_remade,false,true
006c9021,0aec2f0c8d91a6b154328adfd59d3e05897b7bc6,af29fede648e8d259075905aef7b62c0f9d5d4a8,true,mc textures\HAS ALPHA\bp_remade,false,true
007a0189,54ac3863d13398f2a9cdb8e60b1f7a2c6575c739,190e4c5fc4eca055fc470b770127938a99875750,true,mc textures\tri with alpha\bp_remade,false,true
0086a618,27c7db312e76994253274c9b10b3a49beaa65248,f5c2ebfeb7a4899183fc5df02a9d9d6e68b4ba06,true,mc textures\HAS ALPHA\bp_remade,false,true
008ba618,a267072db35f051ab56369279915d513c7376e79,a701099d069426417df0adf397b7f856cb7d90df,true,ps2 textures\HAS ALPHA\power of two,false,true
0094b3c7,b21cb9d4a7cf3a5d6bef498c24e362687c7f6164,6cb7ba8fec58b3b0cbd7c76f89d6a6f5e58e3ed4,false,ps2 textures\HAS ALPHA\no_mip_fixes\ui,false,true
009720e7,d60d845e98a37283500cc7b2ff10e414a6952233,120189137ba07014a993a0b3d9f6778d96aa99e8,true,mc textures\tri with alpha\bp_remade,false,true
009fbc16,af6442b49db0b7822124773a436871a72b4ec3fb,bd1e45e2bc02383dac3cd477cf2317ff7395bbd2,true,mc textures\HAS ALPHA\bp_remade,false,true
00b7b270,c2e90db274717502ff5ef72b84e915a5ce1b24d5,65c2b5b56e0253e481e04b54c67e0afa47bd1b30,true,mc textures\tri with alpha\bp_remade,false,true
